hash,smiles
80359fda9c98fb03c9c9128e4fbb38c87700c72e,OC(=O)c1cccc(NC(=O)c2ccc3c(ccc(O)c3c2)S(=O)(=O)Oc2ccc(Cl)cc2Cl)c1
89c58ddcd842bae29e3378cdbef3a6cded4729a1,Cc1ccc(cc1)S(=O)(=O)Oc1ccc2C(=O)\C(Oc2c1)=C\c1ccc(F)cc1
05207cfc7cdb935f461a9e625e739511e08ff0fb,COc1ccc(C(=O)Nc2ccc(cc2)C(=O)NNC(=O)Nc2cccc(C)c2)c(Cl)c1
f15f81a0317e45274fb8898921a754040b44ceda,CN(CCc1c[nH]c2ccccc12)C(=O)C=C
fc4d631961c59abe30b73ddcb00a0f97e7332ba3,Cc1ccc2nc(NC(=O)c3ccc(cc3)S(=O)(=O)NC(=O)Nc3ccc(cc3)[N+]([O-])=O)sc2c1
ab187d433390571395339dedb036f9f3f712f62e,COc1ccc(cc1)S(=O)(=O)Nc1c2CCCc2cc2CCCc12
814a6c9f3b55d3bd30b7e8444c306bcf97b5beb1,CC(=O)NCCc1ccc(O)c(O)c1
40c4b0f63fe4aa81c79e33d39f5a0b967f3f3e68,Cc1ccccc1NC(=O)N1CCN(CC1)S(=O)(=O)c1cccc(c1)C(F)(F)F
4928f3c2c1866d379f7c69a98549a8a5fe1dd472,COc1ccc(C(=O)Oc2ccc(cc2)-c2cc(=O)c3ccccc3o2)c(OC)c1
d756a8589e6d490d87832184735a2e9b3f1cbfdf,Oc1cc2oc3c(c2c(=O)c1)oc1ccccc31
f4701cb42c2ba42f40a837189e362c66e70694b4,CC(=O)NCCc1c[nH]c2ccccc12
bac8314f6a6f8835f2835e657db7176fb4189e27,O=c1c(cnn1-c1ccccc1)C(=O)NN=Cc1c[nH]c2ccccc12
67d41d0895a40532dac1ae8aeddf7e668d19ab3b,CN(C)C(=O)Oc1c(Cl)c(Cl)c(Cl)c2C(=O)N(CCc12)c1ccc(F)cc1
312db9769310dacdffde6f9802f09c1281dd5bb9,OC(=O)c1cc2nc(ccc2[nH]1)N1CCCCC1
fea78f08552215d5ccb37edd8e3c8d9a77a3c631,Oc1ccc(cc1)-c1coc2cc(O)cc(O)c2c1=O
c0c7b70c9a8a5c5731424f352e6a645df8cb4fe7,Oc1ccc(NC(=O)c2ccc(Cl)c(c2)[N+]([O-])=O)cc1
86aa8061575308e7ca40333e59b89459d2cf042b,OC(=O)c1ccc(NC(=O)c2ccc(Cl)cc2)cc1
4b728c33e5b7fcc790f4db21caf3cc2912426114,CN(C)c1ccc(cc1)C(=O)NNC(=O)c1cccc(c1)S(=O)(=O)N1CCc2ccccc2C1
42ffe535a756d185035a5cf6d9aed0d7e471d070,CC(=O)NC1CCc2c(C1)oc1c2c(C)cc(C)c1C
000c00a8f5442f27e6f3557bc60fcf54f0dbbc83,COc1ccc(cc1)S(=O)(=O)Oc1ccc(CN(C)C(=O)Nc2ccc(Cl)cc2)cc1
ec3e9c62c6ebf1c44ac97cb04399e0a51d4cd7b7,Clc1ccc(cc1)-c1csc(NC(=O)c2cc3ccccc3oc2=O)n1
a17da50f48c634e0e388049fc10c00a6ed0d4fbe,COc1ccc(cc1)-n1c(SCC(=O)Nc2cc(C)on2)nc2ccccc2c1=O
6d7e921b8d7b35f1decda06998c90c37cc44d6da,O=C(Nc1ccc(cc1)S(=O)(=O)NC1=NCCCCC1)c1ccccc1
3f2547db640da9d470428a1ace5efb47b589d6e0,OC(=O)c1ccc(NC(=O)c2ccc(cc2)S(=O)(=O)Nc2c(Cl)cccc2Cl)cc1
89889f7f9e6e5ad779f83b4d868aa38ee81c2127,CC(=O)Nc1c(oc2ccccc2c1=O)C(=O)Nc1ccc(cc1)C(O)=O
7a21ae4744272f5385b28191320f9fa867638f93,Cc1ccc(cc1C)S(=O)(=O)Oc1ccc(cc1)-c1cc2ccccc2oc1=O
f16fcc0441754290c16cbe45cd2ddb195f72bb2e,COc1cccc(c1)C(=O)NNC(=O)c1ccccc1
f74dfddf36bef9b78ea74b74e2af31c31b94e7f9,COc1ccc(cc1)-c1nc(no1)-c1ccccn1
99de1dea5a53051206fe86f5733f488b145497f0,CC(C)NC(=O)N(CCc1ccccc1)Cc1cc2cc(C)ccc2[nH]c1=O
9dad84d36d14d1b60f3737248c7de09e419b96c7,Cc1ccccc1NC(=O)Nc1ccc(cc1)S(=O)(=O)NCC1CCCO1
e85f84ab09317602059f48b3358d5723bb290a2e,Cc1ccc(cc1)S(=O)(=O)NC(=O)NC(=O)C1CCCCC1
961d076423448836ae42ef9c3a469530f2452e9e,Cc1ccc(NC(=O)c2ccc3nc4ccc(cn4c(=O)c3c2)N2CCCCC2)cc1
338e49918293e348ce65131adff8a921913be347,Cc1cccc(NC(=O)c2ccc(cc2)S(=O)(=O)NCc2ccc(cc2)C(F)(F)F)c1
559152af8db6603bbcc623237fa9113975c5ebc1,Oc1ccc2cc3oc(=O)c(CCC(=O)NCCc4ccccc4)c(O)c3cc2c1
d1ad33f5f3a3788b1cd8788f2e86a831f19facbc,O=C(NNC(=S)Nc1ccccc1)c1cccs1
1ddc36b48021556f6845e430072f44ee68f407c2,Clc1ccc(cc1)C(=O)NNC(=O)c1ccc2OCOc2c1
fa4f9d45404b7e978e5661cf34768c8d1fa6fecd,CN(c1ccccc1)S(=O)(=O)c1ccc(C)cc1
492c35222b1b9f1cb72d3509fe55d2f0678d83ab,Oc1ccc(cc1)-c1nc2cc(Cl)ccc2s1
c50afe339c26c3b31c5229bdcb469c4e455a6982,CC(=O)NC(=S)NN=Cc1ccc2OCOc2c1
c5b17c7f369ae6b4e53d24864798dc2956afaf83,Clc1cc(Cl)c2NC(=O)NC3(CCCCC3)c2c1
008b9710a012ed5575aa35be14d89fa3c2c35b30,OC(=O)c1cccc(NC(=O)C2CCN(CC2)c2ccc(Cl)cc2)c1
42176b7cf0533372e27fe0c9619be6d6c332a672,COc1ccccc1C(=O)NCC1CCN(CC1)C(=O)c1cccs1
b90817d5de2aeb38a5a95518fbc9f5a2dcddf51b,Oc1ccc(cc1)-c1nnc(NC(=O)c2ccc(cc2)C#N)o1
3a5da893d1e7c7b8da8f581c57150317b5c3b886,COc1ccc(cc1)N1CCN(CC1)C(=O)c1cc2c(ccc3ccccc23)o1
c0d53cd685749c967e5f304ba71e69165c183fb9,Cc1ccccc1C(=O)NNC(=O)c1cc(Br)ccc1O
f39a26f0809216eb3c65a345d435229ecbe5aa2e,Oc1c(C(=O)NCC=C)c(=O)n(-c2ccc(Cl)cc2)c2ccccc12
3417f68e6fbaa2150acae6288067860444a6400a,Cc1ccc(NC(=O)c2ccc(cc2)S(=O)(=O)N2CCCC2)cc1C
d10b2fff60386ada73e1013e8f625e97f08e260e,CC1=CC(CC=C1)=C1SC(S)=NC1=O
ec2374ab83fd74a8114eac404156354d771dcdfd,Oc1c2oc3cc(O)c(O)c(O)c3c(=O)c2cc(O)c1O
54933ac90e0389fcc7771fd6df759092c4e31a85,CN(C(=O)C12CC3CC(CC(C3)C1)C2)c1cc2CCc3ccccc3-c2s1
61d3bae76ef68c41d29d9080d14b9337ef96c0c4,CN(C)c1cccc(c1)C(=O)NNC(=O)c1cccc(Br)c1
e999d127aea03f65aeb6c48a0410d3aa49ea86e7,CC1CCN(CC1)S(=O)(=O)c1ccc(NC(=O)Nc2ccccc2)cc1
ee1b7ab42df9f8d31e6d75f51b9647de371d9b22,O=C(Nc1ccc2n(CCN3CCCCC3)c(=O)c3ccccc3c2c1)c1ccco1
1d4901db3567e7d866d21d86a70a37390f3ac166,COc1cc(\C=C\c2cc[n+](C)cc2)ccc1O
f50fe211b2e92ba5e3ec11d4fd771116337c066c,Cc1ccccc1NC(=O)Nc1ccc(cc1)S(=O)(=O)Nc1ncccn1
f07d3c8915e467d24c2d114b1c488d61ad12a095,CC(C)(O)C1=CC(=O)C(=O)c2ccccc12
dd712f6667adc4651f043b1303ef4bca34d7e99a,CC(C)c1ccc(NC(=O)C2CCN(CC2)S(=O)(=O)c2ccc3[nH]c(=O)oc3c2)cc1
1d898c6cfbf3f4a025b81d325f1f6092d62d7e11,COc1ccc(cc1)S(=O)(=O)Nc1ccc(cc1)C(O)=O
9e9bbf2eed7aa9f7b05f88264a51679897ff5a7d,Cc1ccc(cc1)S(=O)(=O)NCC(=O)N1CCN(CC1)c1ccc(cc1)[N+]([O-])=O
84867bb6ad8f91c2e3fd9195c2e02b732f4defd5,Cc1cccc(NC(=O)C(=O)c2ccccc2OCc2ccccc2)c1
c7be88b2bf9da7b2c31d404490c0c41dcc65e4ef,Cc1ccccc1C(=O)n1ncc(NCc2ccccc2C)c1N
e3a5f7b547da84faf5ec9bc3b9c83ce2f938113e,Clc1ccc(cc1)S(=O)(=O)Oc1ccc(NC(=O)c2ccc(cc2)C#N)cc1
88a6e38905042139d4d39a9856cdde2b9a31b65b,CC(=O)N1CCN(CC1)c1ccc(OC(=O)c2ccccc2)c(c1)N1CCCC1
423ed60a37da3ebd89f51c034072ebf8dc736365,Cc1ccc(cc1)S(=O)(=O)NC(=O)NC(=O)c1ccccc1
537046da9a7589eaecb432ed501e6268bf25c3d6,OC(=O)c1ccc(NC(=S)NN=Cc2cccc(OCc3ccc(F)cc3)c2)cc1
56117dda9781ad40c9fd6353ab928b6ba147cd28,COc1cccc(\C=N\NC(=O)c2cc3cc(Cl)ccc3oc2=O)c1
f6deaadfa2dcbc231f0911f3a4c9c095895d1672,COc1ccc(cc1)C(=O)Nc1ccc(cc1)C(=O)Nc1cccc(c1)C(F)(F)F
8b1e9ae461ee029e5395c9c1ad776bd811fbe7b8,Oc1ccc(NC2=CC(=O)C(=O)c3ccccc23)cc1
82aa76cfd46ecad08500f1d67b80ba2a4a5fd933,COc1ccc2c(c1)oc(-c1ccc(OC)cc1)c(OC)c2=O
dfde8af430679c736e56733c8fbf99452a979cf4,Oc1ccc(cc1)C(=O)Nc1ccc(Cl)cc1
7913129b7be05867f7e9ad33c7396f9067975ac6,COc1ccc2nc(Nc3nc4ccccc4s3)sc2c1
208b5f4cb582bb27d0a39f8917ec54ec8fff34d4,Cc1cccc(c1)C(=O)Nc1c2CCCc2cc2CCCc12
f771085881e1175d9f4a63a6208f13fc33f82762,Clc1ccccc1\C=C\C(=O)NC1CCN(CC1)S(=O)(=O)c1ccccc1
9abadd0ca016c85774d55eda725f097722a984af,O=C(Nc1cccc(c1)-n1cccc1C(=O)c1ccccc1)c1ccccn1
47178fe3f738235882bb25c216ac592100a9a004,CC1=C[C@@H]2O[C@@H]2\C(CCC1)=C/C(=O)N1CCN(CC1)c1ccc(C)cc1
e24b249490574b438baaeede498fa4c66d603198,CC(C)c1ccc(cc1)S(=O)(=O)Nc1c(C)cccc1C
36026efd9d45cd5471b91358eb137a0cfe9cc2d2,OC(=O)c1ccc(NC(=O)c2cc3ccccc3n2Cc2ccc(cc2)C(F)(F)F)cc1
b1d67e2b5e696c3ea04732c74e2dad42f15bb868,CC(C)(C)c1ccc(cc1)S(=O)(=O)Oc1ccc2c3CCCc3c(=O)oc2c1
4772b4c741837990f0659195692dace25f23b205,Cc1ccc(C)n1CC(O)COc1ccc(C=NNC(=O)c2ccccc2)cc1
198ef32c9a18542940ed2aa740f3e14e83eb9d2e,Oc1c(C(=O)NCC2CC2)c(=O)oc2ccccc12
4c0b598535be517cd31d317a8a09a74b2bf6a45a,Oc1c(Cl)c(Cl)cc(Cl)c1C(=O)Nc1ccccc1C(=O)Nc1ccccc1Cl
3236f4d52c1eb84f9b137134ed0f4620e0acf65f,CN(C)Cc1c(O)n(-c2ccccc2)c(=S)n1-c1ccc(C)cc1
e84a19edfbeb1b123fee06ed89a17256908e0c79,OC(=O)c1ccc(\C=N\NC(=O)c2ccc(COc3ccccc3)cc2)cc1
ecc786576fd45ccab4d77cee5f641fddfa3fa4ef,O=C(N1CCN(CC1)C(c1ccccc1)c1ccccc1)c1ccc2cccnc2c1
497e1baa53642b9e9e3eedc8e96f56210a64585d,CC(=O)c1cccc(c1)S(=O)(=O)Oc1ccc(C)cc1C
3b43e94e1d5e8eaf534bfa2131bac9da7e7c5736,O=c1n(sc2ccccc12)-c1ccc(cc1)S(=O)(=O)N1CCCC1
8571d19e393bbe31c3ad1165b40cfe4746908b2e,COc1ccc(C=NNC(=O)Nc2cccc(c2)C(F)(F)F)cc1
10247d23fbefada885f09bdef70b499461642f46,COc1ccc(cc1)-n1c2cc(ccc2cc2c1nc(=O)[nH]c2=O)C#N
11880e622062975e8e9b5525939b5c4b0948c703,COc1ccc(cc1)C(=O)Nc1ccc(Oc2nc3ccccc3[nH]2)cc1
94a17d867df04e4fd7ec360aff150d5df9523631,CC(C)C(=O)N1CCN(CC1)c1nc(C)nc2ccc(F)cc12
3124bcb6a7cfbe2aa23c891de59c684d87eb6085,Cc1cccc(NC(=O)Nc2ccc(cc2)S(=O)(=O)N2CCCCC2)c1
561d35935eb48956538c7f0d692276067b079f1d,COc1ccc(cc1)-c1nc(Nc2c(F)cccc2F)c2ccccc2n1
c1c84948954855e7df8f114270582e2dc74fb518,CN(C)Cc1cccc(c1)N=Nc1c2cc3ccccc3cc2nc2ccccc12
9f18af1065089a5d3faead189d6ac07922ff7cab,Cc1ccc(cc1)S(=O)(=O)NC(=O)NNC(=O)c1ccc(cc1)C(F)(F)F
5eafb31f1dcc8286da7f209320e3f721b663c0eb,OC(=O)c1ccc(NC(=O)c2ccc(CN3C(=S)S\C(=C\c4ccc(Br)cc4)C3=O)cc2)cc1
f370bdb1b7efd5ce0d90af7538548a49f584f35a,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@H]1O
fab02ab91f5b89cedaeaddf0487f50788324d1c2,OC(=O)c1ccc(NC(=O)C(=O)c2ccc(CN3C(=O)C4CCCCC4C3=O)cc2)cc1
76e33c2a8efe07f4e078023843c77cd09805e35e,Cc1cc2nc(c(NC3CCCCC3)n2[nH]1)-c1ccccc1
86f8984dc7f293874f07dd6a12c411f2549a34aa,Cc1c(oc2ccc(Cl)cc12)C(=O)N1CCC(Cc2ccccc2)CC1
1882b597c67e8367aeb0eab33217c50d2627fba0,OC(=O)c1ccc(\C=C2/SC(=S)N(C2=O)c2cccc(c2)C(F)(F)F)cc1
e8f92aa6ea0f4c502766a8cadfac14419f4258ba,O=C(N1CCN(Cc2ccccc2)CC1)c1ccc2nc(-c3ccco3)c(nc2c1)-c1ccco1
98f708919e7d995bf26c44e2aa291521dfe12bcf,CC(=O)Oc1ccc(cc1)-n1c2cc(Cl)ccc2[nH]c1=O
04604f218f048abaebe3035bebb30493837533bc,OC(=O)c1cc(ccc1SCc1ccc(Cl)cc1)[N+]([O-])=O
92c2125874f46550101199825cc33a03326e4473,Cc1cc(C)c(C)c(c1C)S(=O)(=O)NC(=O)NNC(=O)c1ccc(Br)cc1
3d7b8272a6c8e415909fc4472420afed78edacfe,OC[C@H]1O[C@@H]2C[C@H]3[C@@H](CCc4cc(O)c(O)cc34)[C@@]2(O)[C@@H]1O
6a6c1fcc61ca0a204af29f10bf9e3bbcc493a690,Clc1cc2OCOc2cc1CN1CCN(CC1)C(=O)c1cc2cc(Cl)ccc2[nH]1
aa9e0730e89efcce582f6159bc5ca553c1790e0c,Oc1ccc(C=NNC(=O)c2ccc(CN3CCOCC3)o2)c(O)c1
92eb654a285b69458d6627b10161ad0154cd7690,CC(C)(O)C1CC(=O)C(=O)C2=C1C(=O)c1ccccc21
3f12f72ea5e14e64c6402c43bbd78fc6ea4bdf94,COc1ccc(NC(=O)C2CCN(CC2)c2ncnc3cc(OC)ccc23)cc1
980211eed6869584e4f6a790b97ada7ba0fbb7ae,CC(C)(C)c1ccc(cc1)S(=O)(=O)NC(=O)Nc1c2CCCc2cc2CCCc12
dc98d7d22658c2486ac66561a2e6c07069511bce,CN(C(=O)Oc1ccc(C)cc1)c1ccccc1C(=O)NCC#N
193cf450d74719c303a386a2dfdaf27cba78111a,Oc1ccc2c(oc3cc(O)cc(O)c3c2=O)c1O
8760da6b6c8744e66b72747379746a355c71ad23,COc1ccc(cc1)C(=O)Nc1cccc(NC(=O)c2ccc(Cl)cc2)c1
ac46613aac97dfad488ad94ac3af0f888bee42cb,CC(C)(O)c1coc(n1)C(=O)N1CCCCC1
ce397c832a8743e4580d3d6d16871d493473331a,CC(=O)c1cc(Cl)ccc1OCc1ccc(F)cc1
5f9859e296963824a96f62f4e1fba0cc2603d370,CC(C)c1ccc(cc1)C(=O)NNC(=O)c1cc(Cl)c(Cl)cc1OC(C)C
a67b180ca586b53aebb2be85d599a21c8b8d611a,Cc1ccc(C)c(NC(=O)Nc2ccc3sc(nc3c2)-c2ccccc2)c1
533b24d10e0fb1d4f01557731d31bba35eaa4708,CN(C)CCNC(=O)c1ccc(NC(=O)c2ccc(Cl)cc2)cc1
d853e93419955034ebefb86652a76b8d7f7230cb,COc1cccc(c1)N1CCN(CC1)C(=O)c1ccc2n(Cc3ccccc3)c(N)c(C#N)c2c1
4f38a1350bfe576dc678dd0edec148e26faad321,Oc1ccc2nc(Nc3cccc(Br)c3)nc(Nc3cccc(c3)[N+]([O-])=O)c2c1
dd145816b1c0abb0629e1a26a1bd3d6c2783cc2b,CC(C)c1ccc(NC(=O)c2ccc(cc2)S(=O)(=O)N2CCCCCC2)cc1
30b3adc1be59b1ee3ae17a7fd0370359ba4c677b,O=C(Nc1ccc(cc1)S(=O)(=O)N1CCCC1)Nc1nc2cc(ccc2o1)C(=O)N1CCCCC1
18b4ca3804c94fc9070993b6bfab840e4dcf1374,Cc1ccc(cc1)S(=O)(=O)Nc1ccc(CCNC(=O)C2CCCCC2)cc1
42773a041e6fe5716c6871eff01260085a349349,Oc1c(C(=O)Nc2ccc(Cl)cc2)c(=O)oc2ccccc12
7bb2033c03938b96f04d9afba887bb3fada36b13,O=C(Nc1ccc(cc1)S(=O)(=O)N1CCCCC1)N1CCCC1
388ab1f72d8198ee3d895372aac914b01effc493,CN(C)S(=O)(=O)c1ccc(NC(=O)c2ccc3OCOc3c2)cc1
ab8fc6b8ebaddc0c588f0e717acffa62ad35d7ec,Cc1cccc(c1)C1CC(=NN1C(N)=S)c1cccc2ccccc12
dbb5c74ec2a999ac2918f3b31235ffac72ecb024,CC1=NC2=C(C1C#N)C(SCC2)c1cc2ccccc2o1
6412bb31725141c415bcb9a61ade25beb06eb415,COc1ccc2c(c1)occ(-c1ccc(C)cc1)c2=O
075bacdf47cab92f4e54f577f53927c01b2381fd,O=C(NC(=S)NN=Cc1ccccc1)Nc1ccccc1C#N
3e2c36496e87752604fa102da74dff0958c302c0,CN(C(=O)Oc1ccc2nc(C)cc(C)c2c1)c1ccc(cc1)[N+]([O-])=O
6eb340d73c5d466e4eaa48d5180314ccaec84f74,Cc1cccc(C)c1NC(=O)Nc1ccc2nc(-c3ccco3)c(nc2c1)-c1ccco1
7d7406ebf6aeff33a14f36afe340455f18d15e12,CN1CC(Cc2ccccc2)CC(C)(C)C1=O
72a62c48c33ac7e0878f09cd5aeac43ebae1a7cb,CN(c1ccc(Cl)cc1)S(=O)(=O)c1ccc(cc1)C(=O)NNC(=O)c1cc(C)on1
0f3eb919089a1c5850b67bfdae617b625552bad0,Cc1ccc(cc1)S(=O)(=O)NC(=O)NNC(=O)c1ccccc1F
13985171f13333dad37dd6490e65edc92970efb0,O=C(Nc1ccccc1)NS(=O)(=O)c1ccc(cc1)-c1ccccc1
daee08b5717476a76ec778786062bc33e54ff551,O=c1n(-c2ccc(cc2)-c2ccccc2)c(=S)sc1Cc1ccccc1
601621f170e74c2c7bc4e7e36e65558981610aed,COc1ccc(CCNC(=O)c2ccc(CN3CCCC3)cc2)cc1OC
08492cbcd466981c04024cf668a3a7b333f6cb6f,COc1ccc(Cl)cc1NC(=O)Nc1cc(ccc1Cl)S(=O)(=O)N1CCCCC1
accdc7ed5fd5f7c8a6c42b76cca9ae2039ceecc3,Clc1ccc(NC(=O)Nc2c(Cl)cncc2Cl)cc1
fc3050979cb6faa1e6ed0307de6f5bf05e7fe534,CC(C)(C)C(=O)Nc1c2C(=O)c3ccccc3C(=O)c2c(NCCNC(N)=S)cc1C(C)(C)C
4f22050d8c84836f9b6cc8d05415038463c4bc11,Cc1cc(C)c(NC(=O)Nc2nc3CCCc3s2)c(C)c1
74ed5aaf9633a485f2f20e9904ee7fadc59c63ed,CN(Cc1ccc(cc1)S(=O)(=O)N1CCCC1)C(=O)c1ccc2nc(C)sc2c1
6034512d05cc094d65d3d1fb6f38ca60e12a4d5a,O=C1C(N2CCOCC2)c2ccccc2N1Cc1ccccc1
002f93cd5f9457016cfe02c27e66752b6fb07cc0,OC[C@H](NC(=O)c1cccc(c1)C(F)(F)F)c1ccccc1
0355778703f3aad8d5394fd4ccb9c9c7650c250a,CN(C)c1ccc(\C=N\NC(=O)c2ccc3ccccc3n2)cc1
8853491385ec7a9540db5322be59f70ee7666a5b,CC(=O)Oc1ccc(NC(=O)C(=O)Nc2ccc(Cl)cc2)cc1
aebcc43da31006b68eff38a948197c07c5909758,Clc1ccc(NC(=O)Nc2c(Br)cccc2Br)c(Cl)c1
a4480bc963f15eea2c7312759a74d2aa1df71e15,CC1CCC(NC(=O)c2cc(C)ccc2C)C1C(=O)N1CCCCC1
9c1e4efec58cd7818907735522c22349b10b05df,Cc1cccc(NC(=O)c2ccc(cc2)S(=O)(=O)N2CCCC2)c1
bf7ed31498a1329706c03d586d3c3b6c6ded597a,CC(C)c1ccc(NC(=O)c2cccc(c2)N2C(=O)C=CC2=O)cc1
ac401c1da1f2d0883b621711a656290ae6857c34,CC(C)c1ccc(NC(=O)c2cc(Br)ccc2OC(F)(F)F)cc1
b26b4de3c1cce9712fb1693af23d5660999be128,OC(=O)c1ccc(CN(Cc2cccnc2)S(=O)(=O)c2ccc(cc2)C#N)cc1
77d803bc70662dfea6437b2a60e7aaa68923dde7,CC(C)(O)C#Cc1cccc(c1)C(=O)NC1CCCCC1
b8a5cf8b610797de3286dbb8e781ea96ba6dc6c1,COc1ccc(cc1)-n1c(SCC(=O)NCc2ccco2)nc2sc3CCCc3c2c1=O
7644cff89803bd5abda008bdcbbb0d080d020237,Cc1cccc(c1)N1C(=S)S\C(=C/c2ccco2)C1=O
811f98da1a62e312bc2c361c9ce66faff3ebf860,COc1ccc(cc1)C1CC(=Nc2ccccc2S1)c1ccccc1
52bb3f2cc62e8797cd076e010e55cb9b05ee3291,CN1CC2(Cc3ccccc3)NC(=O)C(C#N)C2=Cc2ccccc12
dde2bf6f37acdf21ccfce697ebe0a7cf08b97184,COc1ccc(cc1)C(=O)N\N=C\c1ccc(o1)-c1ccc(cc1[N+]([O-])=O)[N+]([O-])=O
b44ed1d8c510c212c9091020eee4afa8175a317b,Cc1ccc(C=NNC(=O)c2ccc(cc2)-c2nnc(o2)-c2cc3ccccc3oc2=O)cc1
aff5d8d0dd525b0c0252d067fe51f4d408a803ec,CN(c1ccccc1)S(=O)(=O)c1ccc(NC(=O)c2ccccc2)cc1
ae7c3b68cf0e60ec46bbeae4cd31f9de8d2636fe,COc1ccc(cc1OC)-c1cc(=O)c2c(O)c(OC)c(OC)c(OC)c2o1
58c77a6b28206199622f15219cb73d425a575b23,Clc1ccc(cc1)C(=O)Nc1cccc(c1)C(=O)NNC(=O)c1cccnc1
ab11f8b1a53296b7c21843129faa2eebc751f70d,Cc1ccc2nc([nH]c2c1)-c1ccc(OCC(=O)N2CCN(CC2)c2ccccc2)cc1
3c425941556f0f49325a68eb4f37376c34b43316,CC(C)NC(=O)Nc1c2CCCc2cc2CCCc12
2f844fc77d0576587cc80be76bb67bd059d26f12,COc1ccc2nc(Nc3nc(cs3)-c3ccccc3Cl)cc(=O)n2c1
ebdd2d94a70224304b4436e306505c4ecaaa4ff8,COc1cc(cc(OC)c1OC)C(=O)NC(=S)Nc1ccccc1N1CCOCC1
e1fff36dc796e492eb69b31deaed5e86a0c64b82,COc1ccc(cc1)-c1nn(cc1C=NN=C(N)N)-c1ccc(cc1)S(N)(=O)=O
cc62bd7470ab1e60f5d434c706bfe5f2d5d1758a,COc1cccc(c1)C(=O)Nc1c2CCCc2nc2ccccc12
8cf369faea972936ca80fd7a21cb70de55dd9f89,CC(C)(C)c1ccc(NC(=O)c2cccc(c2)S(=O)(=O)NC2=NCCCCC2)cc1
87fa96607eadc12f8e3bf28c344a3aa9098ce3e4,Oc1ccc(cc1O)-c1oc2cc(O)cc(O)c2c(=O)c1O
3fe06cba5b4e727ca7db4188cfe18ce47ffaf405,Clc1ccc(CCNC(=O)c2ccc3[nH]c(=O)ccc3c2)cc1
b66929343838106eb8e70337893ec6f38e578cd7,COc1cc(cc(OC)c1OC)C(=O)Nc1c(C)cccc1C
ec0f5c06fff65dcc901abc13a988ed5e3d8e3807,CC(=O)NC(=S)N1CCN(CC1)c1nc2ccccc2s1
8daa058ee1b747d53cedf692eac4a54ffb0ca971,Cc1cccc(c1)S(=O)(=O)Nc1c(C)n(C)n(-c2ccccc2)c1=O
2056c4ae1ea79e44aadf99baecc6bfac301bf0a4,CN(C)C(=O)Oc1c(Cl)cccc1Oc1ccccc1
f799258fe8b6fdec57f0e08597acc84bc92259ec,OC(=O)c1cccc(NC(=O)c2ccc(Cl)cc2)c1
cf52eafe4760f27f9b77363ac649412a37d7e4b1,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cc1c(Cl)c(Cl)cc(Cl)c1Cl
e02639fd11cf203216b0e1207e675ee42d213ace,Oc1c(C(=O)NCCc2ccccc2)c(=O)n(-c2ccccc2)n1-c1ccc(Cl)cc1
4a5a8b30f6d52569da58d094ea6094172cfc22f5,CC1=CCC2=NN(C(=O)c3ccccc3O)C(O)C12
d567d1639fd3350da2120a9f0640ae163e6c5c47,CC1(C)CC(=O)C2=C(C1)N(Nc1ccc(Cl)cc1)C1=C(C2c2ccccc2)C(=O)CC(C)(C)C1
0f2e9ae4a4189b107ed226a712a0720561960274,Clc1ccc(cc1)-n1c(SCC(=O)Nc2nccs2)nc2cc(Cl)ccc2c1=O
2de20283cb046683ea4a2f7452eaaf87833bce29,Oc1ccc2oc3cc(=O)ccc3c2c1
b76545786c318d053e8f71470425c4497d6a285c,COc1ccc(cc1)C(=O)N1CCN(CC1)C(=O)c1ccc(OC)c(OC)c1
2a6e36b3053fcf5b117fde3d9056b28c231c868b,Oc1ccc(cc1)-c1oc2cc(O)cc(O)c2c(=O)c1O
77241a1668adc22a6aa8a2831955f5f878371610,Cc1ccc(cc1)S(=O)(=O)NC(=O)N1CCc2c(C1)[nH]c1ccccc21
ebae48c52a91121d7614681a3ba903247e22b1cd,CC1=CC(=O)N(C1=O)c1ccc(F)c(c1)C(F)(F)F
53890676d9a4750bbed235ae98bcd93cf8a2a766,CC(C)(C)c1ccc(NC(=O)c2ccc(cc2)-n2c3cc(ccc3[nH]c2=O)C(F)(F)F)cc1
905cc1833b15e88fc8409c2935353c6610083c05,CN(C)S(=O)(=O)c1ccc(NC(=O)Nc2c(C)n(C)n(-c3ccc(C)cc3)c2=O)cc1
85ff1e0a0cf6ea67f4bb542d3d3d4625ff6e6706,OC(=O)c1ccc(cc1)S(=O)(=O)NC(=O)c1ccc(cc1)-c1nc2ccccc2s1
bf3775a2a28f552e99caa233dd951d5641472504,Cc1ccc(cc1)S(=O)(=O)Nc1ccc(cc1)-c1nc2cc(NS(=O)(=O)c3cccs3)ccc2o1
0857a8513c55504a6645f1f6f111ea680bb1d591,COc1cc(\C=C2\SC(=S)N(Cc3ccccc3)C2=O)cc(Cl)c1O
1863c5047714f0ed4a1fa5db3cc19ae58a50e327,CC(C)(C)c1cc(C(=O)Nc2cccc(c2)C(F)(F)F)c(NC(=O)Nc2cccc(Cl)c2)s1
09d0d9a917e03b7c156cdaef881c91a387670b56,OC(=O)c1ccc(NC(=O)c2ccc(cc2)-c2ccc(F)cc2)cc1
